|salesorderid|product_name                   |orderqty|unitprice |
|57,061      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|57,061      |Water Bottle - 30 oz.           |10      |2.994     |
|57,061      |Mountain-200 Black, 38          |10      |1,376.994 |
|57,061      |Half-Finger Gloves, M           |10      |14.694    |
|57,065      |AWC Logo Cap                    |10      |5.394     |
|57,065      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|57,067      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|57,067      |HL Mountain Pedal               |10      |48.594    |
|57,067      |Sport-100 Helmet, Black         |10      |20.994    |
|57,086      |Long-Sleeve Logo Jersey, XL     |10      |29.994    |
|57,086      |Hitch Rack - 4-Bike             |10      |72        |
|57,086      |Sport-100 Helmet, Black         |10      |20.994    |
|57,093      |Sport-100 Helmet, Red           |10      |20.994    |
|57,097      |Bike Wash - Dissolver           |10      |4.77      |
|57,099      |Patch Kit/8 Patches             |10      |1.374     |
|57,099      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|57,099      |Touring-3000 Blue, 50           |10      |445.41    |
|57,099      |AWC Logo Cap                    |10      |5.394     |
|57,105      |Mountain-200 Silver, 46         |10      |1,391.994 |
|57,105      |Mountain-200 Black, 42          |10      |1,376.994 |
|57,125      |Bike Wash - Dissolver           |10      |4.77      |
|57,125      |Sport-100 Helmet, Red           |10      |20.994    |
|57,132      |AWC Logo Cap                    |10      |5.394     |
|57,136      |Road-750 Black, 48              |10      |323.994   |
|57,142      |Racing Socks, L                 |10      |5.394     |
|57,143      |HL Touring Frame - Blue, 54     |10      |602.346   |
|57,150      |Touring-1000 Blue, 50           |10      |1,430.442 |
|57,154      |Touring-3000 Yellow, 62         |10      |445.41    |
|57,154      |Sport-100 Helmet, Red           |10      |20.994    |
|57,154      |Bike Wash - Dissolver           |10      |4.77      |
|57,154      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|57,154      |Half-Finger Gloves, M           |10      |14.694    |
|57,168      |Racing Socks, M                 |10      |5.394     |
|57,186      |Mountain-200 Silver, 46         |10      |1,391.994 |
|58,907      |Sport-100 Helmet, Black         |10      |20.994    |
|58,908      |Hydration Pack - 70 oz.         |10      |32.994    |
|58,909      |Water Bottle - 30 oz.           |10      |2.994     |
|58,915      |Sport-100 Helmet, Blue          |10      |20.994    |
|58,918      |Bike Wash - Dissolver           |10      |4.77      |
|58,918      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|58,920      |Hitch Rack - 4-Bike             |10      |72        |
|58,920      |Road-250 Black, 44              |10      |1,466.01  |
|58,920      |Bike Wash - Dissolver           |10      |4.77      |
|58,922      |Hydration Pack - 70 oz.         |10      |32.994    |
|58,927      |Sport-100 Helmet, Black         |10      |20.994    |
|58,928      |Classic Vest, M                 |10      |38.1      |
|58,931      |Sport-100 Helmet, Black         |10      |20.994    |
|58,931      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|58,932      |Bike Wash - Dissolver           |10      |4.77      |
|58,932      |Water Bottle - 30 oz.           |10      |2.994     |
|58,932      |Hydration Pack - 70 oz.         |10      |32.994    |
|58,948      |Classic Vest, S                 |10      |38.1      |
|58,956      |Touring-3000 Yellow, 62         |10      |445.41    |
|58,958      |Bike Wash - Dissolver           |10      |4.77      |
|58,958      |Touring-3000 Yellow, 44         |10      |445.41    |
|58,971      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|58,971      |Hitch Rack - 4-Bike             |10      |72        |
|58,974      |Bike Wash - Dissolver           |10      |4.77      |
|58,974      |Sport-100 Helmet, Black         |10      |20.994    |
|58,974      |AWC Logo Cap                    |10      |5.394     |
|58,980      |Touring-1000 Yellow, 50         |10      |1,430.442 |
|58,980      |Touring-1000 Yellow, 60         |10      |1,430.442 |
|58,981      |Sport-100 Helmet, Black         |10      |20.994    |
|58,981      |Classic Vest, M                 |10      |38.1      |
|58,981      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|59,011      |Hitch Rack - 4-Bike             |10      |72        |
|59,011      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|59,011      |Water Bottle - 30 oz.           |10      |2.994     |
|59,011      |Short-Sleeve Classic Jersey, S  |10      |32.394    |
|59,065      |Racing Socks, M                 |10      |5.394     |
|59,068      |Women's Mountain Shorts, S      |10      |41.994    |
|59,074      |Patch Kit/8 Patches             |10      |1.374     |
|59,074      |Sport-100 Helmet, Blue          |10      |20.994    |
|61,179      |Road-350-W Yellow, 40           |10      |1,020.594 |
|61,184      |Touring-3000 Yellow, 44         |10      |445.41    |
|61,184      |Classic Vest, S                 |10      |38.1      |
|61,200      |Touring-1000 Yellow, 60         |10      |1,430.442 |
|61,204      |Classic Vest, S                 |10      |38.1      |
|61,218      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|61,224      |Classic Vest, S                 |10      |38.1      |
|61,228      |Hitch Rack - 4-Bike             |10      |72        |
|61,236      |Racing Socks, L                 |10      |5.394     |
|61,240      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|61,243      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|61,243      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|61,248      |Women's Mountain Shorts, S      |10      |41.994    |
|63,131      |Women's Mountain Shorts, L      |10      |41.994    |
|63,137      |Women's Mountain Shorts, S      |10      |41.994    |
|63,141      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|63,171      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|63,178      |Women's Mountain Shorts, S      |10      |41.994    |
|63,179      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|63,191      |Racing Socks, L                 |10      |5.394     |
|63,200      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|63,204      |Touring-2000 Blue, 54           |10      |728.91    |
|63,213      |Racing Socks, L                 |10      |5.394     |
|63,223      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|63,223      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|63,235      |Women's Mountain Shorts, S      |10      |41.994    |
|63,257      |Racing Socks, L                 |10      |5.394     |
|63,266      |Mountain-200 Silver, 46         |10      |1,391.994 |
|63,281      |Mountain-200 Silver, 38         |10      |1,391.994 |
|63,284      |Touring-3000 Yellow, 50         |10      |445.41    |
|63,285      |Racing Socks, L                 |10      |5.394     |
|63,290      |Women's Mountain Shorts, S      |10      |41.994    |
|65,154      |Women's Mountain Shorts, L      |10      |41.994    |
|65,155      |Women's Mountain Shorts, L      |10      |41.994    |
|65,158      |Touring-1000 Blue, 46           |10      |1,430.442 |
|65,164      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|65,164      |Hitch Rack - 4-Bike             |10      |72        |
|65,171      |Women's Mountain Shorts, S      |10      |41.994    |
|65,174      |Women's Mountain Shorts, L      |10      |41.994    |
|65,174      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|65,177      |Road-350-W Yellow, 48           |10      |1,020.594 |
|65,191      |Sport-100 Helmet, Black         |10      |20.994    |
|65,200      |Women's Mountain Shorts, L      |10      |41.994    |
|65,207      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|65,224      |Women's Mountain Shorts, L      |10      |41.994    |
|65,236      |Classic Vest, S                 |10      |38.1      |
|65,236      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|65,269      |Women's Mountain Shorts, L      |10      |41.994    |
|67,260      |Sport-100 Helmet, Blue          |10      |20.994    |
|67,268      |Bike Wash - Dissolver           |10      |4.77      |
|67,270      |Road-350-W Yellow, 48           |10      |1,020.594 |
|67,271      |Classic Vest, S                 |10      |38.1      |
|67,273      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|67,278      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|67,278      |AWC Logo Cap                    |10      |5.394     |
|67,280      |Racing Socks, M                 |10      |5.394     |
|67,289      |Half-Finger Gloves, M           |10      |14.694    |
|67,294      |Classic Vest, M                 |10      |38.1      |
|67,304      |Road-550-W Yellow, 48           |10      |672.294   |
|67,305      |Touring-2000 Blue, 60           |10      |728.91    |
|67,305      |Hydration Pack - 70 oz.         |10      |32.994    |
|67,305      |Sport-100 Helmet, Black         |10      |20.994    |
|67,305      |Touring-3000 Blue, 54           |10      |445.41    |
|67,305      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|67,305      |Sport-100 Helmet, Blue          |10      |20.994    |
|67,305      |HL Touring Frame - Yellow, 54   |10      |602.346   |
|67,305      |Touring-1000 Blue, 46           |10      |1,430.442 |
|67,305      |AWC Logo Cap                    |10      |5.394     |
|67,316      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|67,316      |Mountain-200 Black, 38          |10      |1,376.994 |
|67,320      |Road-750 Black, 48              |10      |323.994   |
|67,325      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|67,325      |Water Bottle - 30 oz.           |10      |2.994     |
|67,327      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|67,327      |Classic Vest, M                 |10      |38.1      |
|67,339      |Sport-100 Helmet, Red           |10      |20.994    |
|67,347      |Short-Sleeve Classic Jersey, XL |10      |32.394    |
|67,347      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|67,349      |Sport-100 Helmet, Red           |10      |20.994    |
|69,399      |Water Bottle - 30 oz.           |10      |2.994     |
|69,401      |Classic Vest, M                 |10      |38.1      |
|69,401      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|69,408      |HL Mountain Pedal               |10      |48.594    |
|69,416      |Racing Socks, M                 |10      |5.394     |
|69,422      |Short-Sleeve Classic Jersey, L  |10      |32.394    |
|69,422      |Sport-100 Helmet, Blue          |10      |20.994    |
|69,424      |Racing Socks, M                 |10      |5.394     |
|69,426      |Road-350-W Yellow, 48           |10      |1,020.594 |
|69,426      |Water Bottle - 30 oz.           |10      |2.994     |
|69,433      |HL Touring Frame - Yellow, 54   |10      |602.346   |
|69,437      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|69,437      |Hydration Pack - 70 oz.         |10      |32.994    |
|69,444      |Sport-100 Helmet, Red           |10      |20.994    |
|69,450      |Road-350-W Yellow, 40           |10      |1,020.594 |
|69,454      |Sport-100 Helmet, Black         |10      |20.994    |
|69,454      |Touring-1000 Yellow, 46         |10      |1,430.442 |
|69,454      |Hydration Pack - 70 oz.         |10      |32.994    |
|69,454      |Touring-3000 Yellow, 62         |10      |445.41    |
|69,456      |Hitch Rack - 4-Bike             |10      |72        |
|69,461      |Bike Wash - Dissolver           |10      |4.77      |
|69,464      |Sport-100 Helmet, Red           |10      |20.994    |
|69,464      |Women's Mountain Shorts, S      |10      |41.994    |
|69,465      |Classic Vest, S                 |10      |38.1      |
|69,465      |Long-Sleeve Logo Jersey, M      |10      |29.994    |
|69,471      |Mountain-500 Silver, 40         |10      |112.998   |
|69,471      |Mountain-500 Silver, 48         |10      |112.998   |
|69,471      |Mountain-500 Silver, 44         |10      |112.998   |
|69,471      |Mountain-400-W Silver, 40       |10      |461.694   |
|69,475      |AWC Logo Cap                    |10      |5.394     |
|69,475      |Hydration Pack - 70 oz.         |10      |32.994    |
|69,475      |Sport-100 Helmet, Red           |10      |20.994    |
|69,475      |Long-Sleeve Logo Jersey, L      |10      |29.994    |
|69,475      |Hitch Rack - 4-Bike             |10      |72        |
|69,478      |Hitch Rack - 4-Bike             |10      |72        |
|69,479      |Sport-100 Helmet, Blue          |10      |20.994    |
|69,503      |Racing Socks, M                 |10      |5.394     |
